FID IID thr_wing
8887079 8887079 75.85
8887079 8887079 79.7
8887079 8887079 79.7
8887080 8887080 78.7
8887081 8887081 76.7
8887082 8887082 78.7
8887083 8887083 79.7
8887084 8887084 78.7
8887085 8887085 82.7
8887086 8887086 78.7
8887087 8887087 75.7
8887088 8887088 82.7
8887089 8887089 77.7
8887090 8887090 80.7
8887091 8887091 78.7
8887092 8887092 81.7
8887093 8887093 82.7
8887094 8887094 75.7
8887095 8887095 76.7
8887096 8887096 79
8887096 8887096 78.85
8887097 8887097 76.85
8887097 8887097 77
8887098 8887098 79
8887098 8887098 80.85
8887099 8887099 81
8887099 8887099 80.85
8887100 8887100 76.85
8887100 8887100 77
8887108 8887108 82.91
8887110 8887110 76.91
8887115 8887115 81.82
8887117 8887117 80.86
8887119 8887119 77.7
8887119 8887119 77.91
8887119 8887119 80.91
8887119 8887119 79.7
8887119 8887119 77.91
8887119 8887119 80.7
8887120 8887120 79.91
8887121 8887121 76.91
8887121 8887121 78
8887121 8887121 76.85
8887123 8887123 81.91
8887124 8887124 77.7
8887125 8887125 80.7
8887126 8887126 82.82
8887126 8887126 79.61
8887126 8887126 83.91
8887126 8887126 82.91
8887126 8887126 80.85
8887126 8887126 81.43
8887126 8887126 79.7
8887127 8887127 74.61
8887127 8887127 77.61
8887127 8887127 77
8887130 8887130 77.7
8887130 8887130 78.7
8887134 8887134 77.7
8887136 8887136 76.82
8887139 8887139 79.82
8887142 8887142 81.86
8887153 8887153 80.7
8887154 8887154 78
8887154 8887154 79.85
8887155 8887155 78.7
8887156 8887156 81.7
8887157 8887157 80.7
8887157 8887157 82.91
8887157 8887157 81.91
8887157 8887157 80.7
8887157 8887157 80.7
8887158 8887158 78.7
8887159 8887159 81.7
8887160 8887160 80.7
8887161 8887161 79.61
8887162 8887162 81.7
8887163 8887163 77.61
8887164 8887164 77.7
8887165 8887165 80.61
8887166 8887166 78.7
8887167 8887167 80.61
8887168 8887168 77.7
8887169 8887169 76.61
8887170 8887170 79.91
8887171 8887171 78.91
8887172 8887172 80.91
8887173 8887173 75.61
8887173 8887173 74.85
8887173 8887173 77.7
8887174 8887174 81.91
8887175 8887175 81.61
8887176 8887176 79.91
8887177 8887177 76.91
8887178 8887178 77.61
8887179 8887179 80.91
8887180 8887180 82.91
8887181 8887181 79.91
8887182 8887182 77.91
8887183 8887183 78.61
8887184 8887184 79.61
8887185 8887185 78.91
8887185 8887185 79.7
8887185 8887185 78.85
8887186 8887186 77.61
8887187 8887187 82.91
8887188 8887188 79.91
8887189 8887189 80.7
8887190 8887190 80.7
8887191 8887191 77.91
8887192 8887192 75.7
8887193 8887193 78.7
8887194 8887194 78.91
8887194 8887194 74.85
8887194 8887194 79.7
8887195 8887195 80.91
8887196 8887196 80.7
8887197 8887197 77.91
8887198 8887198 76.7
8887199 8887199 78.91
8887200 8887200 78.7
8887202 8887202 83.91
8887202 8887202 81
8887202 8887202 81.7
8887202 8887202 83.86
8887205 8887205 76.91
8887205 8887205 76.86
8887205 8887205 77.91
8887205 8887205 77
8887205 8887205 76.86
8887206 8887206 75.61
8887206 8887206 77
8887206 8887206 NA
8887206 8887206 78.86
8887206 8887206 79.86
8887206 8887206 76.85
8887210 8887210 82.86
8887210 8887210 NA
8887210 8887210 84.91
8887211 8887211 78.86
8887211 8887211 80.61
8887211 8887211 80.91
8887220 8887220 80
8887220 8887220 80.61
8887220 8887220 80.86
8887221 8887221 78.86
8887221 8887221 80.61
8887221 8887221 77.91
8887221 8887221 78
8887221 8887221 77
8887221 8887221 79.57
8887221 8887221 79
8887221 8887221 78.59
8887226 8887226 80
8887226 8887226 82
8887230 8887230 78.61
8887230 8887230 77
8887232 8887232 82
8887233 8887233 82
8887233 8887233 82.61
8887233 8887233 83.86
8887238 8887238 82.91
8887238 8887238 81.91
8887238 8887238 81.03
8887241 8887241 81.86
8887241 8887241 82.7
8887243 8887243 78.86
8887243 8887243 78.61
8887245 8887245 82.91
8887249 8887249 77.61
8887249 8887249 77.59
8887249 8887249 78.86
8887264 8887264 78.86
8887264 8887264 76.61
8887264 8887264 NA
8887264 8887264 81.86
8887264 8887264 79.85
8887264 8887264 80.85
8887264 8887264 80.85
8887266 8887266 76
8887266 8887266 77.59
8887266 8887266 78.59
8887266 8887266 78
8887266 8887266 79.59
8887267 8887267 80.86
8887267 8887267 81.91
8887267 8887267 82.7
8887267 8887267 82.59
8887267 8887267 83.57
8887267 8887267 82
8887267 8887267 82.92
8887272 8887272 80.7
8887277 8887277 78.7
8887277 8887277 NA
8887278 8887278 80
8887279 8887279 80
8887279 8887279 81.7
8887279 8887279 81
8887283 8887283 79.91
8887283 8887283 77.61
8887283 8887283 81.91
8887286 8887286 77.85
8887286 8887286 79
8887286 8887286 NA
8887286 8887286 77.59
8887290 8887290 78.7
8887303 8887303 80
8887304 8887304 76.7
8887305 8887305 78
8887307 8887307 81.43
8887310 8887310 77
8887314 8887314 78
8887314 8887314 79.59
8887314 8887314 78.7
8887314 8887314 79.57
8887315 8887315 80
8887315 8887315 79.86
8887315 8887315 82.91
8887315 8887315 81.7
8887315 8887315 80.59
8887315 8887315 81.48
8887315 8887315 82.86
8887315 8887315 82.91
8887315 8887315 80.59
8887316 8887316 78
8887316 8887316 79.91
8887319 8887319 78
8887324 8887324 80.7
8887324 8887324 79.57
8887324 8887324 81.7
8887335 8887335 80.61
8887335 8887335 79.86
8887335 8887335 79.61
8887341 8887341 84
8887341 8887341 84.86
8887341 8887341 86.61
8887342 8887342 80
8887342 8887342 80.61
8887342 8887342 78.59
8887342 8887342 80.86
8887342 8887342 80
8887342 8887342 79.61
8887342 8887342 79.91
8887344 8887344 81.86
8887344 8887344 81.59
8887344 8887344 82.7
8887345 8887345 78
8887346 8887346 81.61
8887346 8887346 81.86
8887346 8887346 NA
8887349 8887349 81.7
8887352 8887352 82.7
8887353 8887353 83.59
8887353 8887353 83.86
8887353 8887353 80.85
8887353 8887353 83.91
8887356 8887356 84.91
8887357 8887357 84.61
8887357 8887357 82.86
8887357 8887357 81.59
8887357 8887357 83
8887358 8887358 81.91
8887358 8887358 80.86
8887360 8887360 79.86
8887360 8887360 78
8887360 8887360 77.59
8887360 8887360 78.7
8887360 8887360 78.59
8887360 8887360 79
8887360 8887360 78.59
8887360 8887360 82.61
8887364 8887364 79.91
8887368 8887368 78.7
8887368 8887368 83.91
8887370 8887370 75.59
8887370 8887370 77
8887373 8887373 80
8887373 8887373 79.59
8887373 8887373 78.59
8887373 8887373 79.61
8887373 8887373 81.92
8887373 8887373 80.86
8887379 8887379 81
8887379 8887379 81.7
8887379 8887379 83.59
8887379 8887379 83.59
8887379 8887379 82.7
8887379 8887379 NA
8887379 8887379 82.85
8887385 8887385 81.86
8887385 8887385 83.86
8887385 8887385 83.59
8887385 8887385 83
8887385 8887385 84.91
8887385 8887385 84.91
8887385 8887385 83.86
8887385 8887385 82.91
8887385 8887385 NA
8887396 8887396 81.86
8887399 8887399 77.7
8887399 8887399 78.59
8887399 8887399 79
8887399 8887399 78.91
8887406 8887406 77
8887406 8887406 76.59
8887406 8887406 76.59
8887406 8887406 78.92
8887406 8887406 79.86
8887406 8887406 78.86
8887408 8887408 80
8887408 8887408 80.61
8887408 8887408 78.91
8887408 8887408 80.91
8887411 8887411 76.91
8887414 8887414 76
8887416 8887416 78.91
8887416 8887416 77.86
8887416 8887416 76.91
8887421 8887421 80.91
8887422 8887422 78.91
8887429 8887429 82.91
8887439 8887439 77.91
8887440 8887440 81.7
8887445 8887445 79.91
8887448 8887448 84.57
8887448 8887448 84.43
8887448 8887448 83
8887448 8887448 83
8887448 8887448 83.57
8887449 8887449 80.59
8887449 8887449 82.61
8887449 8887449 81.7
8887449 8887449 81
8887450 8887450 80.61
8887451 8887451 77.61
8887451 8887451 75.7
8887451 8887451 78.91
8887451 8887451 77.92
8887451 8887451 79.7
8887451 8887451 80.91
8887451 8887451 79
8887451 8887451 78
8887451 8887451 79.91
8887451 8887451 79
8887451 8887451 80.05
8887451 8887451 78.86
8887451 8887451 80.38
8887451 8887451 80.43
8887462 8887462 81.7
8887462 8887462 82.59
8887472 8887472 79.86
8887472 8887472 78
8887472 8887472 78.92
8887472 8887472 77.86
8887472 8887472 79.43
8887472 8887472 73.85
8887472 8887472 NA
8887472 8887472 79.41
8887474 8887474 79
8887474 8887474 78.59
8887474 8887474 77.59
8887474 8887474 79.91
8887475 8887475 77.86
8887475 8887475 77
8887475 8887475 78.91
8887477 8887477 80.86
8887477 8887477 81
8887481 8887481 81.61
8887481 8887481 80.91
8887481 8887481 83.57
8887481 8887481 82.59
8887481 8887481 85.91
8887488 8887488 82.61
8887488 8887488 80.7
8887490 8887490 77.86
8887490 8887490 78.7
8887494 8887494 81.91
8887495 8887495 84.91
8887496 8887496 82.91
8887496 8887496 82.91
8904301 8904301 79.91
8904303 8904303 79.7
8904305 8904305 78.91
8904307 8904307 80.91
8904311 8904311 80.7
8904316 8904316 79.91
8904320 8904320 77.7
8904320 8904320 78.7
8904320 8904320 78.7
8904320 8904320 78
8904320 8904320 NA
8904320 8904320 78.91
8904320 8904320 NA
8904321 8904321 80.82
8904322 8904322 77.82
8904323 8904323 83.82
8904323 8904323 82.61
8904323 8904323 80.85
8904323 8904323 84
8904323 8904323 84.7
8904323 8904323 84.89
8904323 8904323 85.61
8904323 8904323 NA
8904323 8904323 NA
8904323 8904323 83.85
8904324 8904324 79.7
8904324 8904324 79.86
8904324 8904324 79.91
8904324 8904324 80
8904324 8904324 80.61
8904324 8904324 81.91
8904324 8904324 79.85
8904325 8904325 79.91
8904327 8904327 80.91
8904327 8904327 81.7
8904331 8904331 76.91
8904331 8904331 77.91
8904331 8904331 76
8904331 8904331 75.85
8904333 8904333 78.91
8904333 8904333 79.91
8904333 8904333 77.7
8904334 8904334 77
8904335 8904335 78.91
8904336 8904336 81.86
8904337 8904337 80.91
8904337 8904337 80.7
8904339 8904339 83.82
8904342 8904342 77.91
8904343 8904343 78.82
8904343 8904343 78.7
8904343 8904343 77
8904343 8904343 77.91
8904344 8904344 77.91
8904345 8904345 77.91
8904348 8904348 77.86
8904350 8904350 79
8904353 8904353 79.91
8904358 8904358 75.91
8904359 8904359 79.82
8904362 8904362 80.91
8904365 8904365 79.82
8904365 8904365 79.86
8904366 8904366 77.7
8904366 8904366 75.61
8904366 8904366 78.7
8904367 8904367 81.91
8904367 8904367 80.61
8904367 8904367 82.85
8904367 8904367 83.91
8904367 8904367 84.91
8904367 8904367 82.7
8904367 8904367 85.62
8904367 8904367 84.91
8904368 8904368 82.82
8904370 8904370 76.91
8904370 8904370 76.7
8904370 8904370 78.91
8904370 8904370 78.91
8904370 8904370 78.91
8904370 8904370 79.91
8904372 8904372 80.7
8904372 8904372 81.61
8904373 8904373 79.91
8904374 8904374 77.82
8904376 8904376 78.91
8904378 8904378 80.82
8904381 8904381 82.82
8904381 8904381 84.7
8904381 8904381 83.91
8904382 8904382 83.82
8904382 8904382 78
8904382 8904382 77.61
8904382 8904382 77.61
8904383 8904383 79.91
8904383 8904383 79.91
8904383 8904383 78.91
8904383 8904383 80.7
8904383 8904383 80.7
8904384 8904384 82.86
8904385 8904385 77.82
8904386 8904386 79.7
8904387 8904387 80.91
8904387 8904387 82.7
8904387 8904387 82.91
8904388 8904388 81.86
8904389 8904389 79.86
8904390 8904390 76.7
8904391 8904391 78.7
8904391 8904391 79.91
8904391 8904391 76.85
8904391 8904391 79.91
8904391 8904391 81.91
8904392 8904392 77.82
8904393 8904393 75.7
8904394 8904394 81.82
8904394 8904394 76.61
8904395 8904395 76.91
8904395 8904395 77.7
8904396 8904396 78.82
8904396 8904396 77.7
8904396 8904396 80
8904396 8904396 NA
8904397 8904397 77.7
8904397 8904397 79.91
8904397 8904397 77.61
8904397 8904397 NA
8904398 8904398 80.82
8904398 8904398 78.7
8904399 8904399 77.86
8904400 8904400 81.7
8904400 8904400 81.86
8904401 8904401 80.91
8904402 8904402 77.82
8904403 8904403 80.91
8904404 8904404 80.82
8904405 8904405 81.86
8904406 8904406 76.91
8904407 8904407 80.7
8904407 8904407 80.86
8904408 8904408 78.82
8904409 8904409 79.86
8904410 8904410 80.7
8904411 8904411 75.91
8904411 8904411 77
8904411 8904411 75.61
8904411 8904411 79.91
8904411 8904411 77.04
8904411 8904411 78.91
8904411 8904411 78.91
8904412 8904412 79.91
8904413 8904413 83.82
8904413 8904413 77.61
8904413 8904413 81.7
8904413 8904413 81.7
8904413 8904413 81
8904413 8904413 NA
8904413 8904413 81.7
8904413 8904413 NA
8904414 8904414 82.86
8904415 8904415 78.86
8904416 8904416 78.91
8904417 8904417 76.91
8904417 8904417 75.61
8904417 8904417 76.61
8904417 8904417 75
8904417 8904417 NA
8904417 8904417 78.91
8904417 8904417 NA
8904417 8904417 77.43
8904418 8904418 81.86
8904419 8904419 77.91
8904420 8904420 81.86
8904420 8904420 81.7
8904420 8904420 83
8904420 8904420 80.85
8904421 8904421 77.7
8904422 8904422 80.7
8904423 8904423 81.82
8904424 8904424 84.82
8904425 8904425 82.91
8904425 8904425 81.91
8904425 8904425 79.91
8904425 8904425 82.7
8904425 8904425 81.59
8904425 8904425 81.04
8904425 8904425 82.89
8904425 8904425 82.91
8904425 8904425 NA
8904425 8904425 81.85
8904426 8904426 79.82
8904426 8904426 78.7
8904426 8904426 79
8904427 8904427 78.91
8904428 8904428 83.86
8904429 8904429 84.82
8904429 8904429 79.61
8904429 8904429 83
8904429 8904429 80.85
8904429 8904429 84.91
8904429 8904429 83.91
8904429 8904429 82.85
8904429 8904429 84.43
8904429 8904429 80.7
8904429 8904429 86.04
8904429 8904429 84.7
8904429 8904429 NA
8904429 8904429 82.85
8904430 8904430 76.7
8904431 8904431 80.7
8904432 8904432 78.7
8904433 8904433 78.7
8904434 8904434 81.7
8904435 8904435 78.91
8904435 8904435 77.85
8904435 8904435 78.85
8904435 8904435 80.7
8904436 8904436 80.7
8904437 8904437 77.91
8904437 8904437 80
8904437 8904437 80.7
8904437 8904437 79.7
8904437 8904437 81
8904437 8904437 78.85
8904438 8904438 79.91
8904438 8904438 77.61
8904438 8904438 80.7
8904439 8904439 78.7
8904440 8904440 75.91
8904440 8904440 78.7
8904440 8904440 78.91
8904440 8904440 79.91
8904440 8904440 78.43
8904440 8904440 78.7
8904440 8904440 77.04
8904440 8904440 77.91
8904440 8904440 NA
8904440 8904440 77.85
8904440 8904440 78.91
8904440 8904440 77.86
8904441 8904441 79.7
8904442 8904442 81.91
8904443 8904443 78.7
8904444 8904444 79.82
8904445 8904445 76.7
8904446 8904446 79.7
8904447 8904447 77.7
8904448 8904448 81.82
8904449 8904449 78.7
8904449 8904449 77.91
8904449 8904449 79.7
8904449 8904449 80
8904450 8904450 79.82
8904451 8904451 83.7
8904451 8904451 82.7
8904451 8904451 84
8904451 8904451 83.7
8904452 8904452 77.7
8904453 8904453 80.91
8904454 8904454 80.91
8904455 8904455 81.91
8904456 8904456 77.91
8904457 8904457 79.91
8904457 8904457 80.91
8904457 8904457 81
8904457 8904457 82.61
8904458 8904458 79.91
8904459 8904459 78.91
8904460 8904460 81.91
8904461 8904461 77.7
8904462 8904462 78.91
8904463 8904463 82.7
8904464 8904464 76.7
8904464 8904464 NA
8904464 8904464 75.61
8904465 8904465 80.7
8904466 8904466 81.7
8904467 8904467 78.91
8904468 8904468 84.82
8904468 8904468 80.91
8904468 8904468 80.61
8904468 8904468 79.61
8904468 8904468 79.91
8904468 8904468 82.7
8904469 8904469 77.7
8904469 8904469 75.61
8904469 8904469 80.02
8904469 8904469 77.7
8904470 8904470 80.82
8904470 8904470 77.61
8904471 8904471 80.7
8904471 8904471 81.91
8904472 8904472 80.82
8904472 8904472 80.96
8904472 8904472 80.7
8904472 8904472 80.86
8904472 8904472 76.7
8904472 8904472 80.7
8904472 8904472 80.43
8904472 8904472 79.7
8904472 8904472 80.91
8904472 8904472 82.4
8904473 8904473 81.91
8904474 8904474 79.91
8904475 8904475 79.91
8904476 8904476 81.7
8904477 8904477 78.91
8904477 8904477 79.91
8904478 8904478 77.91
8904479 8904479 80.82
8904480 8904480 82.91
8904481 8904481 78.82
8904482 8904482 80.82
8904483 8904483 81.91
8904484 8904484 76.91
8904485 8904485 81.82
8904486 8904486 80.91
8904486 8904486 81.91
8904487 8904487 79.7
8904488 8904488 82.82
8904489 8904489 79.7
8904490 8904490 79.82
8904491 8904491 81.82
8904492 8904492 76.7
8904493 8904493 80.82
8904494 8904494 80.7
8904495 8904495 81.91
8904496 8904496 79.82
8904497 8904497 79.82
8904498 8904498 78.91
8904499 8904499 79.82
8904500 8904500 82.91
8904503 8904503 77.7
8904503 8904503 76.91
8904504 8904504 76.7
8904504 8904504 77.91
8904518 8904518 75.85
8904518 8904518 NA
8904518 8904518 79.7
8904518 8904518 78.7
8904518 8904518 78.7
8904521 8904521 83.7
8904521 8904521 81.7
8904528 8904528 76.7
8904528 8904528 77.91
8904528 8904528 76.7
8904534 8904534 77.7
8904539 8904539 80.4
8904542 8904542 75.91
8904542 8904542 76.7
8904542 8904542 76.91
8904542 8904542 76.59
8904542 8904542 77.7
8904542 8904542 77.91
8904542 8904542 78.91
8904542 8904542 78.85
8904542 8904542 77.85
8904550 8904550 77.86
8904551 8904551 77.91
8904554 8904554 80.7
8904560 8904560 76.7
8904560 8904560 75.7
8904562 8904562 81.82
8904564 8904564 80.7
8904564 8904564 81.86
8904564 8904564 82.91
8904564 8904564 81.7
8904564 8904564 NA
8904565 8904565 80.82
8904566 8904566 83.7
8904567 8904567 79.82
8904567 8904567 80.85
8904567 8904567 81
8904568 8904568 79.7
8904568 8904568 80.86
8904570 8904570 84.82
8904572 8904572 79.91
8904575 8904575 79.91
8904575 8904575 81.61
8904575 8904575 80.89
8904575 8904575 80.89
8904575 8904575 81.04
8904575 8904575 79.91
8904575 8904575 NA
8904575 8904575 NA
8904575 8904575 79.91
8904577 8904577 82
8904577 8904577 81.61
8904580 8904580 78.7
8904580 8904580 NA
8904581 8904581 79.7
8904581 8904581 82.91
8904581 8904581 81.7
8904582 8904582 76.86
8904582 8904582 77.91
8904582 8904582 77.91
8904582 8904582 79.91
8904582 8904582 75.85
8904582 8904582 78.7
8904582 8904582 NA
8904582 8904582 78.59
8904582 8904582 79.91
8904582 8904582 NA
8904582 8904582 78.85
8904582 8904582 79.85
8904582 8904582 NA
8904584 8904584 78.82
8904585 8904585 79.82
8904587 8904587 76.7
8904588 8904588 75.91
8904589 8904589 75.7
8904589 8904589 76.85
8904589 8904589 78.7
8904589 8904589 77.91
8904589 8904589 78.43
8904589 8904589 76.85
8904589 8904589 77.91
8904591 8904591 81.7
8904594 8904594 78.91
8904594 8904594 NA
8904594 8904594 81.61
8904594 8904594 83.7
8904595 8904595 80.91
8904596 8904596 78.82
8904596 8904596 78.7
8904598 8904598 76.7
8904600 8904600 83.7
8904602 8904602 77.91
8904603 8904603 81.7
8904603 8904603 79.7
8904604 8904604 80.7
8904604 8904604 83.02
8904604 8904604 83.7
8904606 8904606 78.91
8904607 8904607 82.7
8904608 8904608 79.91
8904608 8904608 80.61
8904612 8904612 79.7
8904613 8904613 82.82
8904614 8904614 84.82
8904615 8904615 76.86
8904615 8904615 78.7
8904615 8904615 77.96
8904616 8904616 83.82
8904618 8904618 79.82
8904619 8904619 80.82
8904623 8904623 78.91
8904624 8904624 77.7
8904626 8904626 80.91
8904626 8904626 81.02
8904626 8904626 80.86
8904627 8904627 76.61
8904628 8904628 79.86
8904629 8904629 83.86
8904629 8904629 83.02
8904629 8904629 82.86
8904631 8904631 78.86
8904632 8904632 78.7
8904633 8904633 80.7
8904634 8904634 80.86
8904635 8904635 78.86
8904636 8904636 80.86
8904640 8904640 80.7
8904640 8904640 81.91
8904640 8904640 NA
8904640 8904640 79.7
8904643 8904643 79.59
8904643 8904643 78.7
8904643 8904643 81.91
8904643 8904643 NA
8904651 8904651 77.85
8904651 8904651 78.91
8904654 8904654 76.7
8904661 8904661 78.91
8904671 8904671 75.7
8904676 8904676 84.43
8904685 8904685 77.61
8904685 8904685 NA
8904688 8904688 77.02
8904688 8904688 75.86
8904694 8904694 79.61
8904696 8904696 77.85
8904696 8904696 76.85
8904698 8904698 82.61
8904700 8904700 82.7
8904701 8904701 79.96
8904701 8904701 79.86
8904701 8904701 79.7
8904702 8904702 80.91
8904703 8904703 78.7
8904704 8904704 79.86
8904705 8904705 78.91
8904706 8904706 81.7
8904707 8904707 78.7
8904708 8904708 77.91
8904709 8904709 80.86
8904709 8904709 80.61
8904709 8904709 81.7
8904709 8904709 81.7
8904710 8904710 77.86
8904710 8904710 78.7
8904710 8904710 78.7
8904711 8904711 79.7
8904711 8904711 80.7
8904711 8904711 77.85
8904711 8904711 78.91
8904712 8904712 79.91
8904714 8904714 81.7
8904714 8904714 80.61
8904715 8904715 79.86
8904716 8904716 77.7
8904716 8904716 75.61
8904716 8904716 78.86
8904716 8904716 77.86
8904716 8904716 76.85
8904716 8904716 NA
8904717 8904717 79.86
8904718 8904718 81.7
8904719 8904719 78.86
8904720 8904720 76.7
8904721 8904721 79.86
8904722 8904722 81.91
8904723 8904723 80.7
8904723 8904723 79.61
8904723 8904723 81.61
8904724 8904724 79.91
8904724 8904724 79.91
8904725 8904725 80.86
8904726 8904726 83.86
8904727 8904727 80.7
